epoch,step,loss,embedding,classification,decoder,lr,gate_lr,alpha_mean,alpha_std,alpha_p10,alpha_p50,alpha_p90,seconds
1,860,82.47266387939453,0.47214004397392273,2.7863166332244873,7.395490646362305,8.6e-06,8.6e-05,0.5093356966972351,0.0005896885995753109,0.5086951851844788,0.5093245506286621,0.5100454688072205,924.032613992691
1,880,97.22256469726562,0.6263128519058228,2.717057704925537,7.4207000732421875,8.8e-06,8.800000000000001e-05,0.5098692774772644,0.0007796909776516259,0.5088353157043457,0.5100134015083313,0.510683536529541,944.9509780406952
1,900,93.89156341552734,0.5749608278274536,2.8971681594848633,7.423800945281982,9e-06,9e-05,0.5103614330291748,0.000654724077321589,0.5095837116241455,0.5103544592857361,0.5112295150756836,965.898759841919
1,920,96.70443725585938,0.6206915974617004,2.730271816253662,7.332555294036865,9.200000000000002e-06,9.200000000000001e-05,0.5113312602043152,0.0009091044194065034,0.5101450681686401,0.5116002559661865,0.5121564269065857,986.7712547779083
1,940,107.85362243652344,0.7351051568984985,2.7037887573242188,7.305222511291504,9.4e-06,9.4e-05,0.5104386806488037,0.00107143959030509,0.5085431337356567,0.5106127262115479,0.5116032361984253,1007.7111871242523
1,960,89.07576751708984,0.5431697964668274,2.744983196258545,7.308950424194336,9.600000000000001e-06,9.6e-05,0.5102670788764954,0.0009551387629471719,0.5089135766029358,0.5104193687438965,0.5113826394081116,1029.0222713947296
1,980,76.47662353515625,0.43377363681793213,2.5679984092712402,7.419270038604736,9.800000000000001e-06,9.8e-05,0.5108685493469238,0.0007564435945823789,0.5100610256195068,0.5110431909561157,0.5115967392921448,1049.3768112659454
1,1000,84.03099822998047,0.5028178691864014,2.6518232822418213,7.230981826782227,1e-05,0.0001,0.5114633440971375,0.0007679137634113431,0.5105183124542236,0.5116003751754761,0.5123058557510376,1070.3471705913544
1,1020,105.77527618408203,0.7178711891174316,2.6712615489959717,7.275545597076416,9.999989079487085e-06,9.999989079487085e-05,0.5115236043930054,0.0011577557306736708,0.5094207525253296,0.5118237733840942,0.512723982334137,1091.0206878185272
1,1040,94.27639770507812,0.6264042854309082,2.453805446624756,7.097914695739746,9.999956318001344e-06,9.999956318001344e-05,0.5121663808822632,0.0011247030925005674,0.5103979110717773,0.5123394131660461,0.513353705406189,1111.8594915866852
1,1060,91.85995483398438,0.5866752862930298,2.63065242767334,6.885901927947998,9.999901715701785e-06,9.999901715701785e-05,0.5127972364425659,0.00115263182669878,0.5114762783050537,0.5129475593566895,0.5139865875244141,1132.3271081447601
1,1080,84.32328796386719,0.5305090546607971,2.4447240829467773,6.8251423835754395,9.999825272853424e-06,9.999825272853424e-05,0.5128408074378967,0.0012588627869263291,0.5113857388496399,0.5130817890167236,0.5143312811851501,1153.5155866146088
1,1100,64.3663558959961,0.33331194519996643,2.4091687202453613,6.943475723266602,9.999726989827282e-06,9.999726989827281e-05,0.5135619640350342,0.001297689974308014,0.511673092842102,0.513685941696167,0.5150980949401855,1174.4994699954987
1,1120,107.32059478759766,0.7567094564437866,2.457948684692383,7.070166110992432,9.99960686710038e-06,9.99960686710038e-05,0.5133898258209229,0.0016646258300170302,0.5112067461013794,0.5137719511985779,0.5151748061180115,1195.4986584186554
1,1140,80.02267456054688,0.4896048307418823,2.425507068634033,6.807121753692627,9.999464905255745e-06,9.999464905255745e-05,0.5139232873916626,0.0018037905683740973,0.5108767747879028,0.5142983198165894,0.5160104036331177,1216.5074889659882
1,1160,88.54207611083984,0.5941752195358276,2.227766990661621,6.846884727478027,9.999301104982392e-06,9.999301104982391e-05,0.5140066146850586,0.001571742701344192,0.512392520904541,0.5141972303390503,0.515720009803772,1237.3388509750366
1,1180,85.38231658935547,0.5459129810333252,2.387131690979004,6.919701099395752,9.99911546707534e-06,9.999115467075339e-05,0.513658881187439,0.001747380942106247,0.5114980936050415,0.5139060616493225,0.5155860185623169,1258.43230843544
1,1200,62.80848693847656,0.35020458698272705,2.096405506134033,6.823973655700684,9.998907992435593e-06,9.998907992435592e-05,0.5137178301811218,0.00145190698094666,0.5120360851287842,0.5139778852462769,0.5153590440750122,1279.240730047226
1,1220,89.44696044921875,0.6044674515724182,2.2309489250183105,6.690721035003662,9.99867868207014e-06,9.99867868207014e-05,0.5132229328155518,0.0021856287494301796,0.5091870427131653,0.5138943791389465,0.5155582427978516,1299.859926700592
1,1240,93.20408630371094,0.6304216980934143,2.3452160358428955,6.709752082824707,9.998427537091955e-06,9.998427537091955e-05,0.5145353078842163,0.002313050674274564,0.5113634467124939,0.5148018598556519,0.5173339247703552,1320.6818602085114
1,1260,67.86923217773438,0.4029734134674072,2.071661949157715,6.855271339416504,9.998154558719984e-06,9.998154558719984e-05,0.5142683982849121,0.0023547837045043707,0.5114773511886597,0.5148851871490479,0.5168431997299194,1341.8923604488373
1,1280,91.80892181396484,0.6168511509895325,2.3459348678588867,6.664462566375732,9.997859748279145e-06,9.997859748279144e-05,0.5152827501296997,0.0027334699407219887,0.5104161500930786,0.5157402157783508,0.5184704661369324,1363.050213098526
1,1300,82.45897674560547,0.5485111474990845,2.1101808547973633,6.5060505867004395,9.99754310720032e-06,9.997543107200318e-05,0.5156614780426025,0.002391305984929204,0.5127314329147339,0.5162947773933411,0.5180922746658325,1384.0305943489075
1,1320,66.10220336914062,0.37255460023880005,2.2240586280822754,6.606162071228027,9.997204637020343e-06,9.997204637020344e-05,0.516022801399231,0.002431484404951334,0.5133939981460571,0.5163276195526123,0.5187145471572876,1404.7694749832153
1,1340,96.8865966796875,0.6833375692367554,2.1884312629699707,6.6685309410095215,9.996844339382001e-06,9.996844339382001e-05,0.5146183371543884,0.002733166329562664,0.5102137923240662,0.5151182413101196,0.5174204111099243,1425.9489240646362
1,1360,89.677001953125,0.6129599809646606,2.1955087184906006,6.425919532775879,9.996462216034021e-06,9.996462216034022e-05,0.5151017904281616,0.0030012670904397964,0.5102112293243408,0.5159175395965576,0.5182178616523743,1446.865706205368
1,1380,67.04066467285156,0.3962325155735016,2.1011106967926025,6.406305313110352,9.996058268831064e-06,9.996058268831063e-05,0.5164287090301514,0.0025872804690152407,0.5131973028182983,0.5167748928070068,0.5194487571716309,1467.6060655117035
1,1400,85.71403503417969,0.5882651805877686,2.053114891052246,6.3563690185546875,9.99563249973371e-06,9.99563249973371e-05,0.5169492959976196,0.003063505981117487,0.5136522054672241,0.5172357559204102,0.5206428170204163,1488.5226647853851
1,1420,89.9265365600586,0.6398248076438904,1.9440460205078125,6.503594875335693,9.995184910808455e-06,9.995184910808454e-05,0.5178724527359009,0.00345264351926744,0.5136840343475342,0.5182304978370667,0.5217828750610352,1509.4827313423157
1,1440,81.56519317626953,0.5493764281272888,2.032125949859619,6.306293964385986,9.9947155042277e-06,9.9947155042277e-05,0.5175999402999878,0.0035688504576683044,0.513255774974823,0.5179100036621094,0.5214076042175293,1530.617383480072
1,1460,71.60253143310547,0.4363245368003845,2.1562395095825195,6.4076828956604,9.994224282269737e-06,9.994224282269737e-05,0.5178048610687256,0.003742292756214738,0.5132198333740234,0.5185128450393677,0.5218460559844971,1551.445613861084
1,1480,91.0439224243164,0.6381767988204956,2.0776941776275635,6.449305534362793,9.993711247318747e-06,9.993711247318748e-05,0.5173836946487427,0.002980867400765419,0.5135887265205383,0.5175320506095886,0.521115779876709,1572.2629985809326
1,1500,74.47431945800781,0.4937725067138672,1.889317274093628,6.203891754150391,9.993176401864772e-06,9.993176401864772e-05,0.5176677703857422,0.0034386608749628067,0.5139755010604858,0.5173845291137695,0.5220447778701782,1593.2354214191437
1,1520,71.8871841430664,0.4499238431453705,2.069760322570801,6.197195529937744,9.992619748503719e-06,9.992619748503719e-05,0.5184595584869385,0.003743280889466405,0.5141756534576416,0.5188279151916504,0.5223066806793213,1614.143390417099
1,1540,63.23078918457031,0.3792617917060852,1.9059598445892334,6.245012283325195,9.992041289937337e-06,9.992041289937338e-05,0.5183197259902954,0.004478246904909611,0.512703537940979,0.518750786781311,0.5232371091842651,1634.6551780700684
1,1560,89.38423156738281,0.6237602233886719,2.07472562789917,6.260952949523926,9.991441028973214e-06,9.991441028973213e-05,0.5195549726486206,0.004893809091299772,0.5117040872573853,0.5205087661743164,0.525117039680481,1655.4822146892548
1,1580,83.67106628417969,0.5711374878883362,2.0282716751098633,6.274593353271484,9.99081896852475e-06,9.990818968524748e-05,0.5195729732513428,0.0044995383359491825,0.5134377479553223,0.5204153656959534,0.5248720645904541,1676.549206495285
1,1600,76.25912475585938,0.5034067630767822,1.9730253219604492,6.188193321228027,9.990175111611154e-06,9.990175111611155e-05,0.518949031829834,0.004664896987378597,0.5125895738601685,0.5189549922943115,0.5242477655410767,1697.335664987564
1,1620,69.71804809570312,0.4353741407394409,1.9933912754058838,6.246716022491455,9.989509461357428e-06,9.989509461357426e-05,0.5185399651527405,0.005581571254879236,0.5104053020477295,0.5186349153518677,0.5252899527549744,1718.7620198726654
1,1640,67.31106567382812,0.4177936911582947,1.9483811855316162,6.047883033752441,9.98882202099434e-06,9.988822020994341e-05,0.5191141963005066,0.004527285695075989,0.5132155418395996,0.5197721719741821,0.524199366569519,1739.7946228981018
1,1660,70.4715576171875,0.44236743450164795,2.005125045776367,6.183564186096191,9.988112793858431e-06,9.98811279385843e-05,0.5198030471801758,0.004677388351410627,0.5145580768585205,0.5197217464447021,0.5251543521881104,1760.778151512146
1,1680,104.1008071899414,0.7811639308929443,1.9871273040771484,6.1131391525268555,9.987381783391975e-06,9.987381783391976e-05,0.5211104154586792,0.005481684114784002,0.5108718872070312,0.5226049423217773,0.5265629291534424,1781.6722784042358
1,1700,56.37894058227539,0.31999796628952026,1.8228650093078613,6.15049409866333,9.986628993142976e-06,9.986628993142977e-05,0.5216052532196045,0.00519951619207859,0.5159652233123779,0.5223895311355591,0.5265318155288696,1802.5795879364014
1,1720,75.25936126708984,0.4966942369937897,1.9303112030029297,6.286830425262451,9.985854426765148e-06,9.985854426765147e-05,0.5200246572494507,0.0061006383039057255,0.5098748803138733,0.5206036567687988,0.5272241830825806,1823.4427542686462
1,1740,70.29446411132812,0.46458372473716736,1.7601240873336792,6.23484468460083,9.985058088017898e-06,9.985058088017897e-05,0.520939826965332,0.005224918015301228,0.5129400491714478,0.520897626876831,0.5267136096954346,1844.3846266269684
1,1760,63.49396514892578,0.3839465081691742,1.9057798385620117,6.041519641876221,9.9842399807663e-06,9.984239980766301e-05,0.5219225883483887,0.005012873560190201,0.5158350467681885,0.5222386717796326,0.5280020236968994,1865.368703842163
1,1780,66.35514831542969,0.4278741776943207,1.750159740447998,6.066135406494141,9.983400108981094e-06,9.983400108981093e-05,0.5218628644943237,0.006886136252433062,0.5119300484657288,0.5225867629051208,0.5294630527496338,1886.401083946228
1,1800,46.95893478393555,0.2270762324333191,1.844085454940796,5.810460567474365,9.982538476738646e-06,9.982538476738645e-05,0.5233556032180786,0.005649436265230179,0.5158212780952454,0.5239964127540588,0.5297226905822754,1907.4673244953156
1,1820,73.86213684082031,0.4922385513782501,1.8700674772262573,5.937606334686279,9.98165508822094e-06,9.981655088220939e-05,0.5229833722114563,0.006413188762962818,0.5164355635643005,0.5232260227203369,0.5303454399108887,1928.5348315238953
1,1840,83.93698120117188,0.5938756465911865,1.8743622303009033,5.805797576904297,9.980749947715557e-06,9.980749947715557e-05,0.5209676623344421,0.006124233826994896,0.513920247554779,0.5205855369567871,0.5284847617149353,1949.6831381320953
1,1860,69.58280181884766,0.4386633038520813,1.969407558441162,6.022396564483643,9.979823059615653e-06,9.979823059615653e-05,0.5219963788986206,0.0063329762779176235,0.5139552354812622,0.5230444073677063,0.5288358926773071,1970.6660296916962
1,1880,66.46058654785156,0.41086429357528687,1.9480550289154053,5.893610000610352,9.978874428419936e-06,9.978874428419935e-05,0.5231126546859741,0.006643045227974653,0.5170450806617737,0.5232342481613159,0.5311194658279419,1991.2559461593628
1,1900,76.22213745117188,0.5045341849327087,2.0025441646575928,5.743276596069336,9.977904058732645e-06,9.977904058732645e-05,0.5243797898292542,0.006466221995651722,0.5156892538070679,0.5254794359207153,0.5318042039871216,2012.0914299488068
1,1920,60.19853973388672,0.34986376762390137,1.9198815822601318,6.013344764709473,9.976911955263528e-06,9.976911955263529e-05,0.5236023664474487,0.008133773691952229,0.5129194855690002,0.5243446230888367,0.5325456261634827,2032.9757478237152
1,1940,65.24012756347656,0.3969860076904297,1.9784735441207886,5.756791114807129,9.975898122827822e-06,9.975898122827822e-05,0.5247305035591125,0.007345976307988167,0.5135753154754639,0.5262138843536377,0.5322248935699463,2054.003282546997
1,1960,68.2733154296875,0.43942469358444214,1.8560035228729248,5.770805358886719,9.974862566346225e-06,9.974862566346224e-05,0.5262107849121094,0.00885940995067358,0.5120319724082947,0.5272586345672607,0.5365331172943115,2075.134648323059
1,1980,62.00646209716797,0.3770267367362976,1.8692201375961304,5.611586093902588,9.973805290844871e-06,9.973805290844871e-05,0.523821234703064,0.00732978992164135,0.5145155191421509,0.5244443416595459,0.5318121314048767,2096.2336370944977
1,2000,89.54469299316406,0.648120105266571,1.8924778699874878,5.807906627655029,9.972726301455314e-06,9.972726301455313e-05,0.5250338912010193,0.007648971397429705,0.5181251764297485,0.5253356695175171,0.5340081453323364,2117.229761838913
1,2020,52.43992233276367,0.2922520637512207,1.7193200588226318,6.0215163230896,9.971625603414492e-06,9.971625603414493e-05,0.5256690979003906,0.007838859222829342,0.5160112380981445,0.5262001752853394,0.5350304245948792,2138.2459473609924
1,2040,66.99542236328125,0.4285677969455719,1.8171489238739014,5.967152118682861,9.970503202064716e-06,9.970503202064716e-05,0.5262477993965149,0.008821985684335232,0.5134552717208862,0.5275886654853821,0.5354357957839966,2159.352954149246
1,2060,90.14566040039062,0.6475516557693481,1.952256202697754,5.86793851852417,9.969359102853624e-06,9.969359102853625e-05,0.524242103099823,0.009329893626272678,0.5077104568481445,0.5265033841133118,0.5338636636734009,2180.1170721054077
1,2080,60.37450408935547,0.36692047119140625,1.8032951354980469,5.64950704574585,9.968193311334176e-06,9.968193311334176e-05,0.5252915620803833,0.008585772477090359,0.5144165754318237,0.5261469483375549,0.5356504917144775,2200.8387224674225
1,2100,57.387508392333984,0.33438369631767273,1.8362364768981934,5.58677339553833,9.96700583316461e-06,9.96700583316461e-05,0.5233356356620789,0.008649318479001522,0.5141586065292358,0.5242627859115601,0.5331047177314758,2222.1969854831696
1,2120,62.59366989135742,0.3816388249397278,1.8468072414398193,5.96171236038208,9.965796674108424e-06,9.965796674108424e-05,0.523941159248352,0.010933292098343372,0.506474494934082,0.5250929594039917,0.5364192724227905,2243.374462366104
1,2140,52.25477981567383,0.27392444014549255,1.9168052673339844,5.694283485412598,9.964565840034348e-06,9.964565840034348e-05,0.5238005518913269,0.010139293037354946,0.510055661201477,0.5255008935928345,0.5349093079566956,2264.684942960739
1,2160,69.82001495361328,0.45026832818984985,1.8861663341522217,5.931519985198975,9.963313336916307e-06,9.963313336916307e-05,0.5250784754753113,0.008436925709247589,0.514930248260498,0.5256838798522949,0.5355700254440308,2286.1057522296906
1,2180,63.95594787597656,0.4059789180755615,1.771221399307251,5.645843982696533,9.962039170833407e-06,9.962039170833406e-05,0.5248094201087952,0.010001433081924915,0.5129407644271851,0.5255287885665894,0.536375105381012,2307.584998369217
1,2200,78.72445678710938,0.5414616465568542,1.9059219360351562,5.519073486328125,9.960743347969885e-06,9.960743347969884e-05,0.5249280333518982,0.0112448176369071,0.5145609378814697,0.5263990163803101,0.537102222442627,2328.985706090927
1,2220,44.9422607421875,0.21220138669013977,1.8009817600250244,5.712304592132568,9.9594258746151e-06,9.959425874615099e-05,0.5273430347442627,0.0106727946549654,0.5143582820892334,0.5271354913711548,0.539182186126709,2350.32675242424
1,2240,68.78650665283203,0.4539543390274048,1.782784342765808,5.563230037689209,9.958086757163489e-06,9.958086757163489e-05,0.5236293077468872,0.011719207279384136,0.504671037197113,0.5252099633216858,0.536460280418396,2371.6769528388977
1,2260,63.99980545043945,0.4065650701522827,1.7815361022949219,5.527938365936279,9.956726002114542e-06,9.956726002114542e-05,0.5225154161453247,0.011245566420257092,0.5042284727096558,0.5241155624389648,0.5349327325820923,2393.1413300037384
1,2280,77.85383605957031,0.523975133895874,1.9890884160995483,5.565441131591797,9.955343616072765e-06,9.955343616072765e-05,0.5219892859458923,0.011397277005016804,0.5057858228683472,0.5232070684432983,0.534409761428833,2414.596603870392
1,2300,57.782718658447266,0.35495513677597046,1.6930198669433594,5.357005596160889,9.953939605747655e-06,9.953939605747654e-05,0.5241976976394653,0.011043641716241837,0.5112451314926147,0.5258514881134033,0.5353667140007019,2436.305916070938
1,2320,45.40850830078125,0.20951974391937256,1.8979257345199585,5.4772772789001465,9.95251397795366e-06,9.952513977953659e-05,0.5244931578636169,0.011242548003792763,0.5067449808120728,0.526199460029602,0.5365414619445801,2457.819400072098
1,2340,67.50192260742188,0.4525100588798523,1.680643916130066,5.4444804191589355,9.951066739610154e-06,9.951066739610153e-05,0.5224368572235107,0.012728824280202389,0.4988727569580078,0.5256584882736206,0.5365021228790283,2479.274831533432
1,2360,62.43201446533203,0.3789171278476715,1.8967769145965576,5.572531223297119,9.949597897741397e-06,9.949597897741397e-05,0.523123025894165,0.010897106491029263,0.5105416178703308,0.5242143869400024,0.5341017246246338,2500.699824810028
1,2380,72.10968017578125,0.48866623640060425,1.7688207626342773,5.5548505783081055,9.948107459476502e-06,9.948107459476501e-05,0.5250725150108337,0.009794258512556553,0.5139930248260498,0.5257456302642822,0.5363737940788269,2522.1038830280304
1,2400,58.11220932006836,0.3461287021636963,1.8126201629638672,5.373137950897217,9.946595432049402e-06,9.946595432049403e-05,0.5207537412643433,0.011292937211692333,0.505287766456604,0.5216671228408813,0.5347870588302612,2543.558074951172
1,2420,80.73942565917969,0.5662513971328735,1.8732770681381226,5.381513595581055,9.945061822798817e-06,9.945061822798816e-05,0.5210265517234802,0.01325143687427044,0.49936750531196594,0.524470329284668,0.5350242853164673,2564.9566593170166
1,2440,70.5185546875,0.47146904468536377,1.7943530082702637,5.42811918258667,9.943506639168213e-06,9.943506639168212e-05,0.5219804048538208,0.010823985561728477,0.5112445950508118,0.5222111940383911,0.5371461510658264,2586.31312084198
