epoch,step,loss,embedding,classification,decoder,lr,seconds
1,460,144.52313232421875,1.0543136596679688,3.083773374557495,8.254027366638184,4.600000000000001e-06,468.2740240097046
1,480,132.70663452148438,0.9378324747085571,3.0561606884002686,8.361780166625977,4.800000000000001e-06,488.04684805870056
1,500,108.32440185546875,0.699462890625,3.0172367095947266,8.205751419067383,5e-06,508.2612233161926
1,520,125.13672637939453,0.8659375905990601,3.0338075160980225,8.204894065856934,5.2e-06,527.9157655239105
1,540,110.84537506103516,0.7360773086547852,2.919187068939209,8.045774459838867,5.400000000000001e-06,546.7185056209564
1,560,111.03053283691406,0.7307496070861816,2.9738106727600098,8.2174654006958,5.600000000000001e-06,567.3415243625641
1,580,123.58377075195312,0.8543866276741028,3.004678249359131,8.098325729370117,5.8e-06,587.6086082458496
1,600,106.31520080566406,0.6920691132545471,2.9011244773864746,8.097049713134766,6e-06,607.812778711319
1,620,109.19408416748047,0.720365047454834,2.903482437133789,8.12275218963623,6.200000000000001e-06,628.2669913768768
1,640,94.05171966552734,0.5701498985290527,2.9015564918518066,8.021163940429688,6.4000000000000006e-06,648.5149993896484
1,660,96.4592056274414,0.5964851379394531,2.8953661918640137,7.85703182220459,6.600000000000001e-06,668.8718678951263
1,680,103.6224136352539,0.6639458537101746,2.9502272605895996,7.725558757781982,6.800000000000001e-06,686.7377269268036
1,700,112.0225601196289,0.7532271146774292,2.8887393474578857,7.812465190887451,7e-06,697.6923909187317
1,720,123.09346008300781,0.8677659034729004,2.862362861633301,7.693247318267822,7.2000000000000005e-06,708.9151587486267
1,740,118.51005554199219,0.8244683742523193,2.8349454402923584,7.71375846862793,7.4e-06,728.719090461731
1,760,81.56307220458984,0.450619637966156,2.876981735229492,7.731292247772217,7.600000000000001e-06,749.9025733470917
1,780,117.13693237304688,0.8181439638137817,2.774003505706787,7.582499980926514,7.800000000000002e-06,770.5351049900055
1,800,92.62860107421875,0.5795485973358154,2.700979232788086,7.663947582244873,8.000000000000001e-06,790.8979640007019
1,820,103.61941528320312,0.6944022178649902,2.6643528938293457,7.535661220550537,8.2e-06,810.1858613491058
1,840,104.16494750976562,0.6783187389373779,2.8828115463256836,7.504958629608154,8.400000000000001e-06,829.9715523719788
1,860,71.7529067993164,0.3648964762687683,2.7866244316101074,7.397007465362549,8.6e-06,849.5987570285797
1,880,119.11934661865234,0.8453500270843506,2.7163825035095215,7.4205169677734375,8.8e-06,868.4356191158295
1,900,104.06265258789062,0.6765782833099365,2.898200511932373,7.422823429107666,9e-06,888.3348038196564
1,920,95.12627410888672,0.6047452688217163,2.7319841384887695,7.331909656524658,9.200000000000002e-06,909.3861818313599
1,940,98.74085235595703,0.6440629959106445,2.7031898498535156,7.302657127380371,9.4e-06,929.0433440208435
1,960,87.6385269165039,0.5287560224533081,2.7458648681640625,7.304274082183838,9.600000000000001e-06,948.7052261829376
1,980,103.99346923828125,0.70902419090271,2.5675787925720215,7.415256500244141,9.800000000000001e-06,968.4543647766113
1,1000,99.50515747070312,0.6577731370925903,2.6501388549804688,7.226451873779297,1e-05,987.8171212673187
1,1020,80.65718078613281,0.4667484164237976,2.671039581298828,7.271939277648926,9.999989079487085e-06,1007.578272819519
1,1040,76.04802703857422,0.4443967342376709,2.4514341354370117,7.094008922576904,9.999956318001344e-06,1027.964876651764
1,1060,115.91394805908203,0.8276861906051636,2.6264541149139404,6.8807878494262695,9.999901715701785e-06,1049.018468618393
1,1080,73.87786865234375,0.4260406792163849,2.4455268383026123,6.818525314331055,9.999825272853424e-06,1070.2941131591797
1,1100,82.92778778076172,0.5197888016700745,2.401160717010498,6.937291622161865,9.999726989827282e-06,1091.186529159546
1,1120,96.59185791015625,0.6496554613113403,2.4561219215393066,7.065094470977783,9.99960686710038e-06,1111.4726393222809
1,1140,73.23139190673828,0.42168647050857544,2.4260783195495605,6.801960468292236,9.999464905255745e-06,1132.763995885849
1,1160,74.21492767333984,0.4508216381072998,2.229097604751587,6.841789245605469,9.999301104982392e-06,1154.121185541153
1,1180,118.57495880126953,0.8778331279754639,2.3878121376037598,6.913530349731445,9.99911546707534e-06,1175.5670938491821
1,1200,61.965797424316406,0.3416402339935303,2.0983352661132812,6.818420886993408,9.998907992435593e-06,1196.8205959796906
1,1220,97.75605773925781,0.6871289014816284,2.2356817722320557,6.686349868774414,9.99867868207014e-06,1217.5629782676697
1,1240,75.35920715332031,0.45138323307037354,2.351486921310425,6.706005096435547,9.998427537091955e-06,1238.7527210712433
1,1260,88.00458526611328,0.6038267612457275,2.077212333679199,6.849783420562744,9.998154558719984e-06,1259.6013526916504
1,1280,68.55750274658203,0.3847424387931824,2.3424553871154785,6.658703804016113,9.997859748279145e-06,1279.7465279102325
1,1300,104.40193939208984,0.767781138420105,2.1123313903808594,6.500514030456543,9.99754310720032e-06,1299.8744103908539
1,1320,58.88987350463867,0.3000911474227905,2.2281455993652344,6.599301338195801,9.997204637020343e-06,1321.178761959076
1,1340,81.7665023803711,0.5316498279571533,2.1938657760620117,6.662868022918701,9.996844339382001e-06,1342.1484673023224
1,1360,84.54210662841797,0.5609241724014282,2.2029874324798584,6.419816017150879,9.996462216034021e-06,1362.7332673072815
1,1380,76.93498992919922,0.4948199987411499,2.105266571044922,6.400320053100586,9.996058268831064e-06,1383.5733225345612
1,1400,88.12393188476562,0.6117823719978333,2.059391498565674,6.351778030395508,9.99563249973371e-06,1405.0395185947418
1,1420,67.5911636352539,0.4162079691886902,1.9472277164459229,6.4980950355529785,9.995184910808455e-06,1425.4831941127777
1,1440,90.06718444824219,0.6342279314994812,2.034383535385132,6.300549030303955,9.9947155042277e-06,1446.1814844608307
1,1460,67.50606536865234,0.39555543661117554,2.154876708984375,6.4017534255981445,9.994224282269737e-06,1466.7454841136932
1,1480,92.4565200805664,0.6519849300384521,2.0814619064331055,6.443404197692871,9.993711247318747e-06,1488.1560146808624
1,1500,68.81692504882812,0.4364098310470581,1.8977712392807007,6.198229789733887,9.993176401864772e-06,1508.5327322483063
1,1520,73.96719360351562,0.4698733687400818,2.07869815826416,6.192875385284424,9.992619748503719e-06,1529.3164510726929
1,1540,55.74406433105469,0.3042448163032532,1.907956838607788,6.24001407623291,9.992041289937337e-06,1550.4369533061981
1,1560,75.39703369140625,0.48378786444664,2.0762925148010254,6.255328178405762,9.991441028973214e-06,1571.6513319015503
1,1580,70.77835845947266,0.4418778717517853,2.032153606414795,6.269036293029785,9.99081896852475e-06,1592.3260655403137
1,1600,88.2879638671875,0.6233566403388977,1.9772104024887085,6.180201053619385,9.990175111611154e-06,1611.308833360672
1,1620,76.73866271972656,0.5053309798240662,1.9965604543685913,6.239958763122559,9.989509461357428e-06,1631.9254908561707
1,1640,65.18224334716797,0.39595556259155273,1.9546353816986084,6.040332317352295,9.98882202099434e-06,1651.9905643463135
1,1660,69.5959701538086,0.43364185094833374,2.005669116973877,6.175097942352295,9.988112793858431e-06,1671.8679139614105
1,1680,76.0691146850586,0.5006900429725647,1.989538550376892,6.104729652404785,9.987381783391975e-06,1692.196830034256
1,1700,65.61173248291016,0.412212073802948,1.8246943950653076,6.143578052520752,9.986628993142976e-06,1712.8033654689789
1,1720,72.82988739013672,0.4729011654853821,1.9263627529144287,6.2761454582214355,9.985854426765148e-06,1731.2394449710846
1,1740,74.41676330566406,0.5058162212371826,1.7610445022583008,6.224690914154053,9.985058088017898e-06,1751.1619753837585
1,1760,72.3684310913086,0.4724844694137573,1.9087369441986084,6.032614707946777,9.9842399807663e-06,1769.4762840270996
1,1780,46.55302429199219,0.2297745645046234,1.7518939971923828,6.056626796722412,9.983400108981094e-06,1789.3989000320435
1,1800,76.46429443359375,0.5216252207756042,1.8498833179473877,5.802942276000977,9.982538476738646e-06,1809.6948187351227
1,1820,71.72198486328125,0.4705275297164917,1.8739826679229736,5.929403305053711,9.98165508822094e-06,1830.776170015335
1,1840,61.54915237426758,0.36977794766426086,1.8774681091308594,5.796676158905029,9.980749947715557e-06,1851.9541850090027
1,1860,58.1092414855957,0.3237707316875458,1.9718425273895264,6.013744354248047,9.979823059615653e-06,1873.2075896263123
1,1880,70.45055389404297,0.45057785511016846,1.950760841369629,5.885161876678467,9.978874428419936e-06,1894.4569585323334
1,1900,74.65211486816406,0.4888197183609009,2.0033516883850098,5.736627101898193,9.977904058732645e-06,1915.6571271419525
1,1920,61.9022331237793,0.36682093143463135,1.9213900566101074,6.006236553192139,9.976911955263528e-06,1936.349545955658
1,1940,59.03449249267578,0.3347979784011841,1.9804471731185913,5.750222206115723,9.975898122827822e-06,1958.0146493911743
1,1960,70.29443359375,0.45917755365371704,1.861156702041626,5.7651143074035645,9.974862566346225e-06,1979.2522068023682
1,1980,60.47016525268555,0.36111050844192505,1.875444769859314,5.604669094085693,9.973805290844871e-06,1999.0075008869171
1,2000,71.77074432373047,0.46983814239501953,1.8987126350402832,5.799807071685791,9.972726301455314e-06,2013.9309222698212
1,2020,67.55681610107422,0.44317561388015747,1.7223734855651855,6.0155205726623535,9.971625603414492e-06,2024.9610526561737
1,2040,53.39091491699219,0.29243460297584534,1.8186745643615723,5.960707187652588,9.970503202064716e-06,2035.9935064315796
1,2060,93.60746002197266,0.6818195581436157,1.9565829038619995,5.859678745269775,9.969359102853624e-06,2053.281948328018
1,2080,74.84625244140625,0.5111621618270874,1.8087849617004395,5.642189979553223,9.968193311334176e-06,2073.40478682518
1,2100,76.69644165039062,0.5272908806800842,1.8388084173202515,5.579268932342529,9.96700583316461e-06,2094.0245065689087
1,2120,64.75784301757812,0.40348100662231445,1.8453229665756226,5.956509113311768,9.965796674108424e-06,2114.3957526683807
1,2140,65.9234390258789,0.41041621565818787,1.9193458557128906,5.688361167907715,9.964565840034348e-06,2134.8179178237915
1,2160,86.66026306152344,0.6186344027519226,1.8872087001800537,5.924732208251953,9.963313336916307e-06,2154.569904088974
1,2180,42.800010681152344,0.19416804611682892,1.7742881774902344,5.640322685241699,9.962039170833407e-06,2174.801250934601
1,2200,62.75590896606445,0.38198322057724,1.904470443725586,5.512881278991699,9.960743347969885e-06,2194.9781098365784
1,2220,50.58164978027344,0.2685222029685974,1.802337408065796,5.706056118011475,9.9594258746151e-06,2214.977252960205
1,2240,53.86503982543945,0.30473166704177856,1.783294916152954,5.558925628662109,9.958086757163489e-06,2234.4989516735077
1,2260,70.03662872314453,0.4669128358364105,1.7819981575012207,5.525364398956299,9.956726002114542e-06,2254.692522764206
1,2280,72.3077621459961,0.468522310256958,1.989420771598816,5.561328411102295,9.955343616072765e-06,2274.7263555526733
1,2300,64.43802642822266,0.4214668869972229,1.6939878463745117,5.35145902633667,9.953939605747655e-06,2294.71013379097
1,2320,68.42498016357422,0.439578652381897,1.8993544578552246,5.473565101623535,9.95251397795366e-06,2316.0570573806763
1,2340,60.11879348754883,0.3787384629249573,1.6805005073547363,5.439940452575684,9.951066739610154e-06,2336.878047466278
1,2360,57.54892349243164,0.3298191428184509,1.8996696472167969,5.570313930511475,9.949597897741397e-06,2356.533088207245
1,2380,55.6865234375,0.32401493191719055,1.7730333805084229,5.554694652557373,9.948107459476502e-06,2377.0645525455475
1,2400,52.284793853759766,0.2874361574649811,1.8170055150985718,5.371121406555176,9.946595432049402e-06,2397.2434039115906
1,2420,75.466552734375,0.5135321617126465,1.8734673261642456,5.378658771514893,9.945061822798817e-06,2417.199986934662
1,2440,60.77790069580078,0.3737894892692566,1.7971134185791016,5.427819728851318,9.943506639168213e-06,2437.4699285030365
1,2460,55.60050582885742,0.3312927782535553,1.7037017345428467,5.434210777282715,9.941929888705765e-06,2457.9622497558594
1,2480,43.122528076171875,0.2005038857460022,1.7650617361068726,5.421525001525879,9.940331579064335e-06,2477.961867570877
1,2500,73.13761901855469,0.49200648069381714,1.8569968938827515,5.367003917694092,9.938711718001412e-06,2497.866139650345
1,2520,61.073997497558594,0.38218292593955994,1.7484252452850342,5.371454238891602,9.937070313379092e-06,2517.8153302669525
1,2540,66.97477722167969,0.43061456084251404,1.8439784049987793,5.473535060882568,9.935407373164031e-06,2537.8480203151703
1,2560,61.16612243652344,0.3840383291244507,1.7503383159637451,5.258906364440918,9.933722905427415e-06,2557.6266162395477
1,2580,53.064796447753906,0.2966328263282776,1.790850043296814,5.4930100440979,9.932016918344908e-06,2576.9057879447937
1,2600,57.286231994628906,0.3367193341255188,1.8305500745773315,5.308797836303711,9.930289420196627e-06,2596.4771468639374
1,2620,44.99676513671875,0.2320961207151413,1.6277912855148315,5.509238243103027,9.928540419367087e-06,2616.9211509227753
1,2640,49.28935241699219,0.25445741415023804,1.8448947668075562,5.394661903381348,9.92676992434517e-06,2637.9221420288086
1,2660,86.29532623291016,0.6351752281188965,1.7268260717391968,5.509541988372803,9.924977943724085e-06,2658.307108640671
1,2680,56.96409606933594,0.34002888202667236,1.7389672994613647,5.571532249450684,9.923164486201318e-06,2679.0988359451294
1,2700,64.4955062866211,0.41546374559402466,1.7571099996566772,5.378026008605957,9.921329560578595e-06,2699.69624042511
1,2720,71.72978210449219,0.4763418138027191,1.8627289533615112,5.4683098793029785,9.919473175761844e-06,2720.4043533802032
1,2740,52.371307373046875,0.28163832426071167,1.8917529582977295,5.289947032928467,9.91759534076114e-06,2740.692786693573
1,2760,61.76068115234375,0.3969835340976715,1.6618168354034424,5.444159030914307,9.915696064690669e-06,2760.8020679950714
1,2780,74.73279571533203,0.5190134048461914,1.7478506565093994,5.352951526641846,9.913775356768685e-06,2780.545521736145
1,2800,56.87237548828125,0.3416050970554352,1.7480370998382568,5.231492519378662,9.911833226317462e-06,2800.5249066352844
1,2820,47.86623001098633,0.2537930905818939,1.7357597351074219,5.129323482513428,9.90986968276325e-06,2820.7238636016846
1,2840,58.172401428222656,0.346125066280365,1.8356159925460815,5.203733444213867,9.907884735636226e-06,2841.34011387825
1,2860,52.230430603027344,0.2877849042415619,1.8188652992248535,5.263288497924805,9.905878394570453e-06,2861.2019503116608
1,2880,58.94914245605469,0.3430333733558655,1.9349441528320312,5.296363353729248,9.903850669303832e-06,2881.109951019287
1,2900,59.9369010925293,0.3708694577217102,1.748288631439209,5.367069721221924,9.90180156967805e-06,2901.741096973419
1,2920,64.2435073852539,0.4105644226074219,1.7989826202392578,5.197240829467773,9.89973110563854e-06,2921.8257055282593
1,2940,49.90977096557617,0.26789623498916626,1.786792516708374,5.252222537994385,9.897639287234422e-06,2942.146460056305
2,2960,54.081764221191406,0.3168104588985443,1.7216136455535889,5.18458366394043,9.895526124618469e-06,2975.4900636672974
2,2980,56.9050178527832,0.3367185592651367,1.8029744625091553,5.203417778015137,9.893391628047044e-06,2995.7607135772705
2,3000,68.71261596679688,0.45935267210006714,1.7626627683639526,5.150716781616211,9.891235807880054e-06,3016.452346086502
2,3020,52.94804763793945,0.3092855215072632,1.6737241744995117,5.282251834869385,9.889058674580908e-06,3037.371730327606
2,3040,62.46208572387695,0.39641010761260986,1.7547167539596558,5.273907661437988,9.886860238716457e-06,3057.8904342651367
2,3060,61.873748779296875,0.39127668738365173,1.7419965267181396,5.326111793518066,9.88464051095694e-06,3078.6892182826996
2,3080,64.65987396240234,0.39822185039520264,1.9723608493804932,5.1140851974487305,9.882399502075943e-06,3099.3663561344147
2,3100,72.07660675048828,0.46895360946655273,1.990992546081543,5.2713141441345215,9.880137222950342e-06,3119.8862578868866
2,3120,40.48904800415039,0.1716514378786087,1.8170379400253296,5.1535234451293945,9.877853684560246e-06,3140.307156085968
2,3140,69.83802032470703,0.4757734537124634,1.7347043752670288,4.913625240325928,9.87554889798895e-06,3161.2450182437897
2,3160,52.595985412597656,0.2787604331970215,1.9620050191879272,5.099891662597656,9.873222874422873e-06,3181.5921971797943
2,3180,40.886634826660156,0.19702093303203583,1.6219877004623413,4.964665412902832,9.870875625151519e-06,3202.3916354179382
2,3200,60.89034652709961,0.39285826683044434,1.674142837524414,4.863091945648193,9.8685071615674e-06,3223.1396465301514
2,3220,64.92662048339844,0.40545275807380676,1.947816252708435,4.903181552886963,9.866117495166001e-06,3243.5644903182983
2,3240,53.90017318725586,0.31623905897140503,1.7038367986679077,5.237900733947754,9.863706637545717e-06,3264.1733145713806
2,3260,67.78791046142578,0.45723217725753784,1.7212378978729248,4.852311134338379,9.861274600407792e-06,3284.3666200637817
2,3280,54.89253234863281,0.31979799270629883,1.7806895971298218,5.105836868286133,9.858821395556265e-06,3304.7345893383026
2,3300,45.17613983154297,0.2127329707145691,1.872983455657959,5.173006534576416,9.85634703489792e-06,3324.6613602638245
2,3320,45.31072998046875,0.2262321561574936,1.7582826614379883,5.104689598083496,9.853851530442216e-06,3345.4747359752655
2,3340,39.786109924316406,0.15751971304416656,1.8850696086883545,5.183441162109375,9.851334894301236e-06,3365.8661835193634
2,3360,35.27839660644531,0.13434380292892456,1.6663627624511719,5.1803879737854,9.848797138689629e-06,3387.013386964798
2,3380,49.90055465698242,0.2772333025932312,1.728934645652771,4.887878894805908,9.846238275924547e-06,3407.070689201355
2,3400,69.97943115234375,0.4670713543891907,1.8215683698654175,5.056610584259033,9.843658318425586e-06,3427.7678005695343
2,3420,42.59389877319336,0.1875104010105133,1.8722894191741943,5.1199631690979,9.841057278714731e-06,3448.3989419937134
2,3440,56.468292236328125,0.3471124768257141,1.671682357788086,5.040220260620117,9.838435169416284e-06,3468.87615275383
2,3460,45.669715881347656,0.25247475504875183,1.5511987209320068,4.910253524780273,9.83579200325682e-06,3489.3993186950684
2,3480,56.120296478271484,0.34630462527275085,1.6466808319091797,5.023025035858154,9.833127793065098e-06,3510.5064380168915
2,3500,56.834136962890625,0.3527335524559021,1.6678762435913086,4.882020950317383,9.830442551772032e-06,3530.767251729965
2,3520,40.60298156738281,0.17277804017066956,1.8240058422088623,5.085120677947998,9.827736292410604e-06,3551.3497240543365
2,3540,46.563880920410156,0.23661291599273682,1.7811425924301147,5.0911641120910645,9.82500902811581e-06,3571.7944469451904
2,3560,57.82967758178711,0.34863749146461487,1.8112047910690308,4.853877067565918,9.822260772124592e-06,3590.97869348526
2,3580,62.686866760253906,0.39716657996177673,1.7837718725204468,5.132486343383789,9.819491537775782e-06,3611.4540405273438
2,3600,45.882850646972656,0.22985804080963135,1.784873366355896,5.048312664031982,9.816701338510027e-06,3631.6319613456726
2,3620,50.275447845458984,0.26521530747413635,1.8917850255966187,4.836068630218506,9.813890187869733e-06,3652.005688905716
2,3640,41.61992645263672,0.19275707006454468,1.7351568937301636,4.992651462554932,9.811058099498988e-06,3672.5761303901672
2,3660,73.35782623291016,0.5014358162879944,1.8196179866790771,5.018068313598633,9.808205087143506e-06,3692.818764448166
2,3680,61.66238021850586,0.3885132670402527,1.7897231578826904,4.913823127746582,9.805331164650563e-06,3713.382228374481
2,3700,36.482879638671875,0.1375487595796585,1.7789132595062256,4.938868045806885,9.802436345968911e-06,3734.2461297512054
2,3720,58.789894104003906,0.3752133846282959,1.6510727405548096,4.757827281951904,9.799520645148734e-06,3754.8628985881805
2,3740,53.6560173034668,0.31590449810028076,1.721858024597168,4.846987724304199,9.796584076341567e-06,3775.276048898697
2,3760,52.851078033447266,0.2950829267501831,1.840917944908142,4.933605670928955,9.79362665380022e-06,3795.551287174225
2,3780,53.19784927368164,0.29144567251205444,1.9003247022628784,5.0500359535217285,9.79064839187873e-06,3814.912739276886
2,3800,41.64034652709961,0.1967475861310959,1.7114698886871338,4.850887298583984,9.787649305032272e-06,3834.7219729423523
2,3820,44.32286071777344,0.21363911032676697,1.79983651638031,4.96058464050293,9.784629407817098e-06,3855.098682165146
2,3840,52.02143478393555,0.30466341972351074,1.6756312847137451,4.798778057098389,9.781588714890463e-06,3875.1486093997955
2,3860,74.7009048461914,0.5285505056381226,1.6975443363189697,4.870414733886719,9.778527241010559e-06,3895.8357338905334
2,3880,46.036590576171875,0.22704309225082397,1.838273525238037,4.9495463371276855,9.775445001036434e-06,3915.426319360733
2,3900,46.574554443359375,0.2279253453016281,1.891248106956482,4.869538307189941,9.772342009927932e-06,3935.5167183876038
2,3920,58.041908264160156,0.35915902256965637,1.7157890796661377,4.968118190765381,9.769218282745609e-06,3955.7837147712708
2,3940,48.40060806274414,0.27953270077705383,1.5594581365585327,4.852757930755615,9.766073834650665e-06,3975.8704450130463
2,3960,39.0058708190918,0.17036715149879456,1.6915035247802734,5.0541181564331055,9.762908680904873e-06,3996.19970870018
2,3980,55.91550064086914,0.32906636595726013,1.8028481006622314,4.9803853034973145,9.7597228368705e-06,4016.4408876895905
2,4000,65.94495391845703,0.4242435693740845,1.8815964460372925,4.704628944396973,9.756516318010237e-06,4036.8535153865814
2,4020,45.470951080322266,0.24189592897891998,1.628026008605957,5.0010986328125,9.753289139887119e-06,4056.15993642807
2,4040,50.398990631103516,0.2841728925704956,1.7205636501312256,4.776066303253174,9.750041318164452e-06,4076.3305757045746
2,4060,57.77256774902344,0.35404735803604126,1.7433871030807495,4.933959484100342,9.746772868605738e-06,4096.271576166153
2,4080,70.48092651367188,0.487562358379364,1.6916974782943726,4.807713508605957,9.7434838070746e-06,4116.011995792389
2,4100,79.38380432128906,0.5810127258300781,1.640162706375122,4.8809051513671875,9.740174149534694e-06,4136.2263197898865
2,4120,44.79240417480469,0.23728053271770477,1.63206148147583,4.743734359741211,9.736843912049649e-06,4156.391757965088
2,4140,59.62709426879883,0.3538634479045868,1.9433302879333496,4.8074469566345215,9.733493110782978e-06,4176.358085632324
2,4160,40.39229965209961,0.19886678457260132,1.5502651929855347,5.0029683113098145,9.730121761998e-06,4196.250478744507
2,4180,45.07292175292969,0.24104613065719604,1.6233394145965576,4.734918117523193,9.726729882057762e-06,4216.420405387878
2,4200,60.076683044433594,0.37827298045158386,1.7263635396957397,4.985750198364258,9.72331748742496e-06,4236.108496427536
2,4220,61.149967193603516,0.36304372549057007,2.015125274658203,4.694343090057373,9.719884594661864e-06,4255.503029584885
2,4240,64.73918914794922,0.4181554317474365,1.8143314123153687,4.780333042144775,9.716431220430225e-06,4275.023112535477
2,4260,59.92707824707031,0.37272346019744873,1.7506788969039917,5.147942543029785,9.71295738149121e-06,4295.302335500717
2,4280,55.63481903076172,0.32588890194892883,1.8371270895004272,4.6746602058410645,9.709463094705308e-06,4315.374092102051
2,4300,55.61275863647461,0.3549990653991699,1.55527925491333,4.560057163238525,9.705948377032253e-06,4335.92786693573
2,4320,53.110469818115234,0.3040103018283844,1.8000919818878174,4.708522796630859,9.702413245530946e-06,4356.186831235886
2,4340,60.2283935546875,0.3767281770706177,1.7756656408309937,4.7989182472229,9.69885771735936e-06,4376.651928424835
2,4360,44.79075241088867,0.22533150017261505,1.7571539878845215,4.686062335968018,9.695281809774473e-06,4397.239934206009
2,4380,57.21819305419922,0.3522430956363678,1.726100206375122,4.732882022857666,9.69168554013217e-06,4417.758469581604
2,4400,58.017723083496094,0.36157336831092834,1.7267625331878662,4.592757701873779,9.688068925887165e-06,4438.135226726532
2,4420,37.67690658569336,0.15650305151939392,1.7230818271636963,4.795785427093506,9.684431984592919e-06,4458.795534849167
2,4440,43.00177001953125,0.22305923700332642,1.6073802709579468,4.622043132781982,9.680774733901546e-06,4478.613418579102
2,4460,47.586265563964844,0.2654231786727905,1.6702808141708374,4.341142177581787,9.67709719156374e-06,4498.774296998978
2,4480,46.721466064453125,0.2477034032344818,1.7049195766448975,4.901930332183838,9.673399375428677e-06,4518.286534547806
2,4500,43.84323501586914,0.2163049280643463,1.7493534088134766,4.719207763671875,9.669681303443934e-06,4538.04291844368
2,4520,41.75275421142578,0.2020646631717682,1.689078688621521,4.655503273010254,9.665942993655402e-06,4557.744755983353
2,4540,46.436439514160156,0.2515299916267395,1.6708807945251465,4.5746307373046875,9.662184464207196e-06,4577.773822069168
2,4560,67.3177719116211,0.46386244893074036,1.6444828510284424,4.486700057983398,9.658405733341569e-06,4596.91096496582
2,4580,41.712337493896484,0.2063330113887787,1.6485042572021484,4.593995571136475,9.654606819398825e-06,4616.77599811554
2,4600,54.77138137817383,0.3223283290863037,1.7960065603256226,4.578479290008545,9.65078774081722e-06,4632.042072057724
2,4620,48.013465881347656,0.2612762749195099,1.7110884189605713,4.7749552726745605,9.646948516132893e-06,4644.191190958023
2,4640,56.83077621459961,0.34923338890075684,1.7362127304077148,4.5453081130981445,9.643089163979752e-06,4655.28771853447
2,4660,44.99530792236328,0.22978147864341736,1.7389200925827026,4.627959728240967,9.6392097030894e-06,4666.666463851929
2,4680,51.957820892333984,0.3049587607383728,1.6836118698120117,4.625827789306641,9.635310152291038e-06,4678.882208347321
2,4700,55.476741790771484,0.3291005492210388,1.7708909511566162,4.857776165008545,9.631390530511377e-06,4690.141714334488
2,4720,38.42182922363281,0.17883387207984924,1.569292426109314,4.845520973205566,9.62745085677454e-06,4701.273437023163
2,4740,39.450618743896484,0.18358992040157318,1.646897315979004,4.622652530670166,9.623491150201973e-06,4712.538621664047
2,4760,45.49581527709961,0.24113193154335022,1.6753425598144531,4.629197120666504,9.619511430012358e-06,4724.153356790543
2,4780,62.501914978027344,0.4040067195892334,1.7315895557403564,4.7853474617004395,9.615511715521509e-06,4735.102184534073
2,4800,40.139923095703125,0.19874103367328644,1.5509109497070312,4.756711959838867,9.611492026142287e-06,4746.106779098511
